id,instrumentType,class,name@de,shortName@de,securityId,nominalCurrency,denomination,nominalAmount,issuerId,riskClass,payFreqPeriod,ultimateIssuer,outstandingShares,riskless,interestType,isCallable,maturityDate,lastCouponDate,duration,actInterestRate,contractSize,instrumentAmount,exercisePrice,exercisePriceCurr,repayPrice,repayPriceNotationType,repayPriceFactor,underlyingId,underlyingIds,isin,valorenNr,return,assetTotalAmount,vl_branche_cd,riskCurrency,rating,fondsTyp,titelDomizilCode,mainTradingPlace,factsheetURL,yourMoneyURL,rend_last,duration_last,pf_aal_segm_lnr,listTyp,vl_einsc_privan_cd,keType,szkbTopPick,lieferstelleNorwegen,tickerSymbol,reguDocEuURL,reguDocNonEuURL,szkbTopPickQualification@de,szkbTopPickQualDate,esg_rating,esg_rating_label,anlageuniversum
82300021618318,1,simpleBond,1.2 Kanton Zürich 24-30,1.2 Kanton Zürich 24-30,131996844,CHF,5000.0,,Kt Zuerich,,P1Y,,,false,fixedinterest,false,2030-03-07,2025-03-07,4.7385339029,1.2,,,,,100.0,percentageprice,0.01,,,CH1319968447,131996844,,,1150,CHF,AAA,,1,4,,,0.3160471544,4.7236050835,53389764593152,3,,60641431481455,,false,ZH24,,,,,930,930,8
58293038148477,1,simpleBond,3.6 Apple Inc 16-26,3.6 Apple Inc 16-26,32823537,AUD,10000.0,,Apple,,P6M,,,false,fixedinterest,false,2026-06-10,2024-12-10,1.0859094247,3.6,,,,,100.0,percentageprice,0.01,,,AU3CB0237881,32823537,,,2000,AUD,AA+,,333,186,,,3.8903080903,1.04524613,54055070079674,,,60641431481455,,false,,,,,,940,940,
85996737890595,2101,floater,var AXA SA 2024-ff,var AXA SA 2024-ff,132143021,EUR,1000.0,,AXA,,P6M,,,false,variableinterestrate,,,2025-01-16,0.2127071823,6.375,,,,,,,,,,XS2737652474,132143021,,,1900,EUR,BBB+,,369,186,,,,,54055068579565,,,60641431481455,,false,,,,,,920,920,
72251343421244,1,simpleBond,0.5 Deutsche Bahn Finance GmbH 20-27,0.5 Deutsche Bahn Finance GmbH 20-27,53973116,EUR,1000.0,,DeutschBahnFin,,P1Y,,,false,fixedinterest,false,2027-04-09,2025-04-09,1.9374139565,0.5,,,,,100.0,percentageprice,0.01,,,XS2152932542,53973116,,,1900,EUR,AA-,,44,186,,,2.0566861859,1.8983704341,54055068579565,3,,60641431481455,,false,,,,,,930,930,8
80020540208402,1,simpleBond,0.55 Münchener Hypothekenbank eG 19-34,0.55 Münchener Hypothekenbank eG 19-34,46311205,CHF,5000.0,,Muenchener Hypo,,P1Y,,,false,fixedinterest,false,2034-03-15,2025-03-15,8.6782267487,0.55,,,,,100.0,percentageprice,0.01,,,CH0463112059,46311205,,,1900,CHF,AAA,,44,186,,,0.7699379804,8.6119203034,53389765193157,3,,60641431481455,,false,MHP193,,,,,920,920,8
82603953474218,1,simpleBond,2.375 Clariant AG 24-27,2.375 Clariant AG 24-27,133111350,CHF,5000.0,,Clariant,,P1Y,,,false,fixedinterest,false,2027-03-30,2025-03-30,1.8937321675,2.375,,,,,100.0,percentageprice,0.01,,,CH1331113501,133111350,,,1400,CHF,BBB,,1,4,,,1.1802808539,1.8716415408,53389764593152,,,60641431481455,,false,CLN241,,,,,930,930,
62185544676766,2101,floater,"var Westpac Banking Corp, 2017-ff","var Westpac Banking Corp, 2017-ff",38308840,USD,1000.0,,Westpac Bkg Corp NZ,,P6M,,,false,variableinterestrate,,,2025-03-21,0.3913043478,5.0,,,,,,,,122478036797,,US96122UAA25,38308840,,,1900,USD,BBB,,686,186,,,,,54055068979593,,,60641431481455,,false,WBK4541500,,,,,940,940,
56527934325551,1,simpleBond,1 Holcim AG 15-25,1 Holcim AG 15-25,30617912,CHF,5000.0,,Holcim,,P1Y,,,false,fixedinterest,false,2025-12-04,2024-12-04,0.5944444444,1.0,,,,,100.0,percentageprice,0.01,,,CH0306179125,30617912,,,1400,CHF,BBB+,,1,4,,,0.7783704519,0.5898532014,53389764593152,3,,60641431481455,,false,LAH151,,,,,930,930,8
53927908163827,1,simpleBond,0.25 SZKB 15-27 ,0.25 SZKB 15-27 ,27001783,CHF,5000.0,,Schwyzer KB,,P1Y,,,false,fixedinterest,false,2027-03-04,2025-03-04,1.8419472979,0.25,,,,,100.0,percentageprice,0.01,,,CH0270017830,27001783,,150000000.000000,1900,CHF,AA,,1,4,,,0.3862526636,1.8348601019,53389764593152,3,,60641431481455,,false,SZK15,,,,,930,930,8
75483941966633,1,simpleBond,0.1 Graubündner KB 21-29,0.1 Graubündner KB 21-29,114170053,CHF,5000.0,,Graubuendner KB,,P1Y,,,false,fixedinterest,false,2029-12-07,2024-12-07,4.5926554233,0.1,,,,,100.0,percentageprice,0.01,,,CH1141700539,114170053,,,1900,CHF,AA,,1,4,,,0.5746394344,4.566415002,53389764593152,3,,60641431481455,,false,GRK211,,,,,920,920,8
72934847475876,1,simpleBond,0.125 First Abu Dhabi Bk P.J.S.C. 21-26,0.125 First Abu Dhabi Bk P.J.S.C. 21-26,59950656,EUR,1000.0,,1st Ab Dhabi Bk,,P1Y,,,false,fixedinterest,false,2026-02-16,2025-02-16,0.7999999999,0.125,,,,,100.0,percentageprice,0.01,,,XS2300313041,59950656,,,1900,EUR,AA-,,939,186,,,2.6653833509,0.7792305194,54055068579565,3,,60641431481455,,false,,,,,,930,930,8
83215429238724,1,simpleBond,0.3 Zuger Kantonalbank 22-30,0.3 Zuger Kantonalbank 22-30,115869329,CHF,5000.0,,Zuger KB,,P1Y,,,false,fixedinterest,false,2030-01-31,2025-01-31,4.719903521,0.3,,,,,100.0,percentageprice,0.01,,,CH1158693296,115869329,,,1900,CHF,AAA,,1,4,,,0.6106057544,4.6912584271,53389764593152,3,,60641431481455,,false,ZG22,,,,,920,920,8
81454097623854,1,simpleBond,1.7425 Hilti AG 23-26,1.7425 Hilti AG 23-26,130027781,CHF,5000.0,,Hilti,,P1Y,,,false,fixedinterest,false,2026-11-10,2024-11-10,1.5108530419,1.7425,,,,,100.0,percentageprice,0.01,,,CH1300277816,130027781,,,1500,CHF,A,,572,4,,,0.5228393899,1.5029947931,53389765193157,3,,60641431481455,,false,HIL23,,,,,920,920,8
73652699788806,1,simpleBond,0.25 Swisscom AG 21-33,0.25 Swisscom AG 21-33,111245576,CHF,5000.0,,Swisscom,,P1Y,,,false,fixedinterest,false,2033-05-18,2024-05-18,7.9577810639,0.25,,,,,100.0,percentageprice,0.01,,,CH1112455766,111245576,,,2100,CHF,A,,1,4,,,0.8368232189,7.8917411417,53389764593152,3,,60641431481455,,false,SCM21,,,,,920,920,8
78146422656999,1,simpleBond,2.625 T-Mobile USA Inc 21-26,2.625 T-Mobile USA Inc 21-26,110619988,USD,1000.0,,T-Mobile USA,,P6M,,,false,fixedinterest,false,2026-04-15,2025-04-15,0.9517944783,2.625,,,,,100.0,percentageprice,0.01,,,US87264ABU88,110619988,,,2100,USD,BBB,,333,186,,,4.6224614925,0.9097420044,54055068979593,,,60641431481455,,false,TMUS5150679,,,,,940,940,
66758462109921,1,simpleBond,0.75 BMW Intl Investment BV 19-27,0.75 BMW Intl Investment BV 19-27,46504463,CHF,5000.0,,BMW Int Inv,,P1Y,,,false,fixedinterest,false,2027-09-03,2024-09-03,2.319537894,0.75,,,,,100.0,percentageprice,0.01,,,CH0465044631,46504463,,,1900,CHF,A,,730,4,,,0.341863314,2.3116352611,53389765193157,3,,60641431481455,,false,BMW191,,,,,920,920,8
67750638903850,1,simpleBond,0.375 Basellandschaft KB 19-30,0.375 Basellandschaft KB 19-30,41904114,CHF,5000.0,,Basellandschaft KB,,P1Y,,,false,fixedinterest,false,2030-05-13,2024-05-13,4.9799835386,0.375,,,,,100.0,percentageprice,0.01,,,CH0419041147,41904114,,,1900,CHF,AA,,1,4,,,0.5567158859,4.9524126705,53389764593152,3,,60641431481455,,false,BLK191,,,,,920,920,8
77607830075979,201,certificate,0.7 Sparkasse Schwyz AG Verfall: 21.02.27,0.7 Sparkasse Schwyz AG Verfall: 21.02.27,20240207,CHF,1000.0,,Spk Schwyz,,P1Y,,,false,fixedinterest,false,2027-02-21,2025-02-21,1.8013820071,0.7,,,,,100.0,percentageprice,0.01,,,CH0202402076,20240207,,,1900,CHF,,,1,250,,,,,53389764593152,,,60641431481455,,false,,,,,,940,940,
64760722368001,1,simpleBond,1.125 Sika AG 18-28,1.125 Sika AG 18-28,42576652,CHF,5000.0,,Sika,,P1Y,,,false,fixedinterest,false,2028-07-12,2024-07-12,3.1343106436,1.125,,,,,100.0,percentageprice,0.01,,,CH0425766521,42576652,,,1400,CHF,A,,1,4,,,0.7439138843,3.1111662459,53389764593152,3,,60641431481455,,false,SIK186,,,,,930,930,8
82618768521518,1,simpleBond,0.75 Banque Federative Credit 19-26,0.75 Banque Federative Credit 19-26,47199345,EUR,100000.0,,BFCM,,P1Y,,,false,fixedinterest,false,2026-06-08,2024-06-08,1.0992887855,0.75,,,,,100.0,percentageprice,0.01,,,FR0013412947,47199345,,,1900,EUR,A+,,369,186,,,2.3368334886,1.074186828,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
73521834808364,1,simpleBond,1.05 Province of Ontario 20-27,1.05 Province of Ontario 20-27,54834704,USD,1000.0,,Prov Ontario,,P6M,,,false,fixedinterest,false,2027-05-21,2024-11-21,2.0312818103,1.05,,,,,100.0,percentageprice,0.01,,,US683234AQ19,54834704,,,1150,USD,AA-,,184,186,,,3.8597172368,1.9557937036,54055068979593,3,,60641431481455,,false,,,,,,940,940,8
58541781784959,2,simpleBond,1.75 EGW 13-28,1.75 EGW 13-28,21757978,CHF,5000.0,,Emissionsz EGW,,P1Y,,,false,fixedinterest,false,2028-07-24,2024-07-24,3.1347366032,1.75,,,,,100.0,percentageprice,0.01,,,CH0217579785,21757978,,,1170,CHF,AAA,,1,4,,,0.2120909676,3.128102181,53389764593152,3,,60641431481455,,false,EGW47,,,,,930,930,8
81280799905844,1,simpleBond,3.875 Treasury Notes USA 23-33,3.875 Treasury Notes USA 23-33,128720200,USD,100.0,,Vereinigte Staaten,,P6M,,,false,fixedinterest,false,2033-08-15,2025-02-15,7.1114151422,3.875,,,,,100.0,percentageprice,0.01,,,US91282CHT18,128720200,,,1150,USD,AAA,,333,186,,,4.1057897645,6.8309506688,54055068979593,,,60641431481455,,false,,,,,,940,940,
86120695003353,1,simpleBond,4.9 Unitedhealth Group Inc 24-31,4.9 Unitedhealth Group Inc 24-31,133904076,USD,1000.0,,Unitedhealth Group,,P6M,,,false,fixedinterest,false,2031-04-15,2025-04-15,5.2361415576,4.9,,,,,100.0,percentageprice,0.01,,,US91324PFA57,133904076,,,1800,USD,A+,,333,186,,,4.628544952,5.0045057589,54055068979593,,,60641431481455,,false,UNH5776240,,,,,940,940,
83449370224032,1,simpleBond,2.875 Entwicklungsbank Europarates 23-30,2.875 Entwicklungsbank Europarates 23-30,126293129,EUR,1000.0,,Entwbk Europarat,,P1Y,,,false,fixedinterest,false,2030-04-13,2025-04-13,4.687928432,2.875,,,,,100.0,percentageprice,0.01,,,XS2610236528,126293129,,,1150,EUR,AAA,,369,186,,,2.3883796265,4.578574687,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
74093719602839,1,simpleBond,0.17 Korea Development Bank 21-31,0.17 Korea Development Bank 21-31,112183722,CHF,5000.0,,KDB,,P1Y,,,false,fixedinterest,false,2031-07-22,2024-07-22,6.1915310528,0.17,,,,,100.0,percentageprice,0.01,,,CH1121837228,112183722,,,1900,CHF,AA,,248,4,,,0.6298733101,6.1527763567,53389765193157,3,,60641431481455,,false,KDB21,,,,,940,940,8
74335692995695,1,simpleBond,4.5 PEMEX 16-26,4.5 PEMEX 16-26,29031932,USD,1000.0,,PEMEX,,P6M,,,false,fixedinterest,false,2026-01-23,2025-01-23,0.7193788287,4.5,,,,,100.0,percentageprice,0.01,,,US71654QBW15,29031932,,,1300,USD,BBB,,628,186,,,7.9660268841,0.6663011036,54055068979593,,,60641431481455,,false,PEMX4342501,,,,,940,940,
84287971663988,1,simpleBond,1.3 Lindt & Sprüngli AG 24-34,1.3 Lindt & Sprüngli AG 24-34,137390455,CHF,5000.0,,Lindt & Spruengli,,P1Y,,,false,fixedinterest,false,2034-10-06,2024-10-08,8.8811134343,1.3,,,,,100.0,percentageprice,0.01,,,CH1373904551,137390455,,,1700,CHF,A,,1,186,,,1.1142525052,8.7832458968,53389764593152,3,,60641431481455,,false,,,,,,920,920,8
80314512278816,1,simpleBond,2.34 ENGIE SA 23-27,2.34 ENGIE SA 23-27,127758200,CHF,5000.0,,ENGIE,,P1Y,,,false,fixedinterest,false,2027-01-04,2025-01-04,1.655299934,2.34,,,,,100.0,percentageprice,0.01,,,CH1277582008,127758200,,,2200,CHF,BBB,,369,4,,,0.5674858218,1.6459593481,53389765193157,3,,60641431481455,,false,EGI23,,,,,940,940,8
70678437096473,1,simpleBond,1.125 Wells Fargo & Co 20-28,1.125 Wells Fargo & Co 20-28,54576652,CHF,5000.0,,Wells Fargo,,P1Y,,,false,fixedinterest,false,2028-05-26,2024-05-26,3.0064097143,1.125,,,,,100.0,percentageprice,0.01,,,CH0545766526,54576652,,,1900,CHF,A,,333,4,,,0.8270026869,2.9817505571,53389765193157,,,60641431481455,,false,WEF201,,,,,930,930,
80199943083243,1,simpleBond,3.7 Province of Quebec 15-26,3.7 Province of Quebec 15-26,31809621,AUD,1000.0,,Prov Quebec,,P6M,,,false,fixedinterest,false,2026-05-20,2024-11-20,1.0276830654,3.7,,,,,100.0,percentageprice,0.01,,,AU3CB0234029,31809621,,,1150,AUD,A+,,184,405,,,3.878639821,0.9893112455,54055070079674,3,,60641431481455,,false,,,,,,940,940,8
71044006435363,1,simpleBond,0 Kanton Luzern 20-30,0 Kanton Luzern 20-30,50607129,CHF,5000.0,,Kt Luzern,,,,,false,fixedinterest,false,2030-07-23,,5.2305555555,0.0,,,,,100.0,percentageprice,0.01,,,CH0506071296,50607129,,,1150,CHF,AA,,1,4,,,0.3576414946,5.2119155827,53389764593152,3,,60641431481455,,false,LU20,,,,,930,930,8
82715290144493,1,simpleBond,2.1 Allreal Holding AG 24-31,2.1 Allreal Holding AG 24-31,131996857,CHF,5000.0,,Allreal Hldg,,P1Y,,,false,fixedinterest,false,2031-04-04,2025-04-04,5.637319849,2.1,,,,,100.0,percentageprice,0.01,,,CH1319968579,131996857,,,2300,CHF,BBB,,1,186,,,1.1139917857,5.5752124404,53389764593152,3,,60641431481455,,false,,,,,,930,930,8
83043711291659,1,simpleBond,1.5 Banque Cantonale Neuchateloise 24-34,1.5 Banque Cantonale Neuchateloise 24-34,134674286,CHF,5000.0,,BC Neuchateloise,,P1Y,,,false,fixedinterest,false,2034-05-23,2024-05-23,8.4501570002,1.5,,,,,100.0,percentageprice,0.01,,,CH1346742864,134674286,,,1900,CHF,AA,,1,186,,,0.7785280619,8.3848783692,53389764593152,3,,60641431481455,,false,,,,,,930,930,8
82618760813692,1,simpleBond,2.875 Nordea Bank Abp 22-32,2.875 Nordea Bank Abp 22-32,121170129,EUR,1000.0,,Nordea Bk,,P1Y,,,false,fixedinterest,false,2032-08-24,2024-08-24,6.5680238791,2.875,,,,,100.0,percentageprice,0.01,,,XS2524740649,121170129,,,1900,EUR,A,,354,186,,,3.3514053565,6.3550407045,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
61019091671107,2,simpleBond,0.375 Pfandbriefzentrale KB S.489 17-27,0.375 Pfandbriefzentrale KB S.489 17-27,35259588,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2027-09-21,2024-09-21,2.3804935993,0.375,,,,,100.0,percentageprice,0.01,,,CH0352595885,35259588,,,1170,CHF,AAA,,1,4,,,0.2615579539,2.374283472,53389764593152,3,,60641431481455,,false,PZ489,,,,,920,920,8
77229205878322,1,simpleBond,1.875 UBS Switzerland AG 22-26,1.875 UBS Switzerland AG 22-26,119435508,CHF,5000.0,,UBS Switzerland,,P1Y,,,false,fixedinterest,false,2026-06-29,2024-06-29,1.1457427876,1.875,,,,,100.0,percentageprice,0.01,,,CH1194355082,119435508,,,1900,CHF,AAA,,1,4,,,0.4159751311,1.1409965258,53389764593152,,,60641431481455,,false,CRS22,,,,,930,930,
77280955789433,1,simpleBond,1.5 Kanton Basel-Stadt 22-28,1.5 Kanton Basel-Stadt 22-28,119321302,CHF,5000.0,,Kt Basel-Stadt,,P1Y,,,false,fixedinterest,false,2028-07-21,2024-07-21,3.1396977287,1.5,,,,,100.0,percentageprice,0.01,,,CH1193213027,119321302,,,1150,CHF,AAA,,1,4,,,0.2074501889,3.1331979038,53389764593152,3,,60641431481455,,false,BS22,,,,,930,930,8
74638387411759,1,simpleBond,2.75 Province of Quebec 17-27,2.75 Province of Quebec 17-27,36390090,USD,1000.0,,Prov Quebec,,P6M,,,false,fixedinterest,false,2027-04-12,2025-04-12,1.9091831738,2.75,,,,,100.0,percentageprice,0.01,,,US748149AN17,36390090,,,1150,USD,A+,,184,186,,,3.879446112,1.8378834748,54055068979593,3,,60641431481455,,false,,,,,,940,940,8
70031416605002,1,simpleBond,0.125 Liechtensteinische Bank AG 19-26,0.125 Liechtensteinische Bank AG 19-26,41904120,CHF,5000.0,,Liechtenst Landesbk,,P1Y,,,false,fixedinterest,false,2026-05-28,2024-05-28,1.0765264391,0.125,,,,,100.0,percentageprice,0.01,,,CH0419041204,41904120,,,1900,CHF,AA,,572,4,,,0.3578061224,1.0726882947,53389765193157,,,60641431481455,,false,LLB19,,,,,930,930,
80069960919073,1,simpleBond,3.25 OC Oerlikon Corporation AG 23-29,3.25 OC Oerlikon Corporation AG 23-29,126892221,CHF,5000.0,,OC Oerlikon,,P1Y,,,false,fixedinterest,false,2029-10-02,2024-10-02,4.1256412821,3.25,,,,,100.0,percentageprice,0.01,,,CH1268922213,126892221,,,1500,CHF,BBB,,1,4,,,2.1930725251,4.0371046492,53389764593152,,,60641431481455,,false,OCO231,,,,,930,930,
79171166573943,2,simpleBond,1.875 Pfandbriefbank S. 725 22-38,1.875 Pfandbriefbank S. 725 22-38,119965997,CHF,5000.0,,Pfandbriefbank,,P1Y,,,false,fixedinterest,false,2038-01-25,2025-01-25,11.4861639981,1.875,,,,,100.0,percentageprice,0.01,,,CH1199659975,119965997,,,1170,CHF,AAA,,1,4,,,0.8571362363,11.3885486211,53389764593152,3,,60641431481455,,false,PB725,,,,,920,920,8
78542249109836,1,simpleBond,2.1375 CABEI 22-27,2.1375 CABEI 22-27,123131268,CHF,5000.0,,CABEI,,P1Y,,,false,fixedinterest,false,2027-12-13,2024-12-13,2.5585349815,2.1375,,,,,100.0,percentageprice,0.01,,,CH1231312682,123131268,,,1150,CHF,AA,,464,4,,,0.6685781628,2.5415427815,53389765193157,,,60641431481455,,false,CBE221,,,,,920,920,
55647219475237,1,simpleBond,0.5 TotalEnergies Capital Intern 15-27,0.5 TotalEnergies Capital Intern 15-27,28201898,CHF,5000.0,,TotalEn Cap Int,,P1Y,,,false,fixedinterest,false,2027-06-01,2024-06-01,2.0712694133,0.5,,,,,100.0,percentageprice,0.01,,,CH0282018982,28201898,,,1900,CHF,A,,369,4,,,0.2593354646,2.0659117714,53389765193157,,,60641431481455,,false,TOT15,,,,,950,950,
82930033547927,1,simpleBond,3.15 Commonwealth Bank Australia 17-27,3.15 Commonwealth Bank Australia 17-27,38312669,USD,1000.0,,Cwth Bk Australia,,P6M,,,false,fixedinterest,false,2027-09-19,2025-03-19,2.3087830617,3.15,,,,,100.0,percentageprice,0.01,,,US2027A1JT52,38312669,,,1900,USD,AA-,,88,186,,,4.109222064,2.2176547052,54055068979593,3,,60641431481455,,false,CBAU4541686,,,,,920,920,8
85807712122125,1,simpleBond,3.875 Kreditanstalt Wiederaufbau 24-29,3.875 Kreditanstalt Wiederaufbau 24-29,132579803,NOK,10000.0,,Kred Wiederaufbau,,P1Y,,,false,fixedinterest,false,2029-02-15,2025-02-15,3.5815654822,3.875,,,,,100.0,percentageprice,0.01,,,XS2758730555,132579803,,,1900,NOK,AAA,,44,15,,,3.9022569959,3.4470526298,54055069679647,3,,60641431481455,,false,NSCIT2758737,,,,,930,930,8
82618740295975,1,simpleBond,2 La Banque Postale 18-28,2 La Banque Postale 18-28,42681974,EUR,100000.0,,Banque Postale,,P1Y,,,false,fixedinterest,false,2028-07-13,2024-07-13,3.0869210742,2.0,,,,,100.0,percentageprice,0.01,,,FR0013349099,42681974,,,1900,EUR,BBB,,369,186,,,2.9564895927,2.9982773173,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
61368305831048,1,simpleBond,0.25 Province of Ontario 17-29,0.25 Province of Ontario 17-29,36720675,CHF,5000.0,,Prov Ontario,,P1Y,,,false,fixedinterest,false,2029-06-28,2024-06-28,4.1360643472,0.25,,,,,100.0,percentageprice,0.01,,,CH0367206759,36720675,,,1150,CHF,AA,,184,4,,,0.4811264002,4.116259934,53389765193157,3,,60641431481455,,false,ONT17,,,,,940,940,8
74016330529876,1,simpleBond,1.25 Weltbank 21-26,1.25 Weltbank 21-26,110487768,NOK,10000.0,,Weltbank,,P1Y,,,false,fixedinterest,false,2026-03-16,2025-03-16,0.8777777777,1.25,,,,,100.0,percentageprice,0.01,,,XS2317058720,110487768,,,1150,NOK,AAA,,333,186,,,4.3106870017,0.8415032083,54055069679647,,,60641431481455,,false,,,,,,920,920,
77947248578114,1,simpleBond,5 Republik Kolumbien 15-45,5 Republik Kolumbien 15-45,26834647,USD,1000.0,,Kolumbien,,P6M,,,false,fixedinterest,false,2045-06-15,2024-12-15,10.7558226854,5.0,,,,,100.0,percentageprice,0.01,,,US195325CU73,26834647,,,1150,USD,BB+,,230,186,,,8.8542948828,9.8809355175,54055068979593,,,60701380637249,,false,,,,,,950,950,
82618696061123,1,simpleBond,0 EIB 21-27,0 EIB 21-27,115241678,EUR,1000.0,,EIB,,P1Y,,,false,fixedinterest,false,2027-11-15,2024-11-15,2.5452054794,0.0,,,,,100.0,percentageprice,0.01,,,XS2419364653,115241678,,,1150,EUR,AAA,,576,186,,,1.9598762298,2.4962814526,54055068579565,3,,60641431481455,,false,,,,,,920,920,8
70343510044765,1,simpleBond,0.95 SGS Ltd 20-26,0.95 SGS Ltd 20-26,53689258,CHF,5000.0,,SGS,,P1Y,,,false,fixedinterest,false,2026-11-06,2024-11-06,1.5073141688,0.95,,,,,100.0,percentageprice,0.01,,,CH0536892588,53689258,,,1600,CHF,A,,1,4,,,0.3208452783,1.5024934894,53389764593152,3,,60641431481455,,false,SGS201,,,,,920,920,8
76201405221888,1,simpleBond,0.625 Banque Cantonale de Geneve 22-29,0.625 Banque Cantonale de Geneve 22-29,116357294,CHF,5000.0,,Bque Cant Geneve,,P1Y,,,false,fixedinterest,false,2029-03-16,2025-03-16,3.840553331,0.625,,,,,100.0,percentageprice,0.01,,,CH1163572949,116357294,,,1900,CHF,AA,,1,4,,,0.756260352,3.8117267529,53389764593152,3,,60641431481455,,false,BCG22,,,,,930,930,8
79527009662030,1,simpleBond,3.25 Ferring Holding S.A. 23-31,3.25 Ferring Holding S.A. 23-31,125592441,CHF,5000.0,,Ferring Holding,,P1Y,,,false,fixedinterest,false,2031-04-21,2025-04-21,5.5427489302,3.25,,,,,100.0,percentageprice,0.01,,,CH1255924412,125592441,,,1900,CHF,BBB,,1,4,,,1.7905312227,5.4452500283,53389764593152,,,60641431481455,,false,FER231,,,,,930,930,
69548457963042,1,simpleBond,0.065 National Australia Bank Ltd 20-29,0.065 National Australia Bank Ltd 20-29,51782532,CHF,5000.0,,National Aus BK,,P1Y,,,false,fixedinterest,false,2029-01-29,2025-01-29,3.7432858779,0.065,,,,,100.0,percentageprice,0.01,,,CH0517825326,51782532,,,1900,CHF,AA,,88,4,,,0.5106674811,3.7242672561,53389765193157,3,,60641431481455,,false,NAB20,,,,,920,920,8
62463479177698,2,simpleBond,0.375 Pfandbriefzentrale KB S.497 17-28,0.375 Pfandbriefzentrale KB S.497 17-28,37347607,CHF,5000.0,,Pfandbriefzentr,,P1Y,,,false,fixedinterest,false,2028-07-24,2024-07-24,3.2109924443,0.375,,,,,100.0,percentageprice,0.01,,,CH0373476073,37347607,,,1170,CHF,AAA,,1,4,,,0.337585847,3.2001890589,53389764593152,3,,60641431481455,,false,PZ497,,,,,920,920,8
79216281653815,2,simpleBond,1.875 Pfandbriefbank S. 734 23-31,1.875 Pfandbriefbank S. 734 23-31,124365195,CHF,5000.0,,Pfandbriefbank,,P1Y,,,false,fixedinterest,false,2031-01-15,2025-01-15,5.4511837106,1.875,,,,,100.0,percentageprice,0.01,,,CH1243651952,124365195,,,1170,CHF,AAA,,1,4,,,0.4996648704,5.4240814809,53389764593152,3,,60641431481455,,false,PB734,,,,,920,920,8
52085017027345,1,simpleBond,var VTB Capital SA 14-24,var VTB Capital SA 14-24,24853111,CHF,5000.0,,VTB Cap,,P1Y,,,false,fixedinterest,false,2024-10-24,,,4.0725,,,,,100.0,percentageprice,0.01,,,CH0248531110,24853111,,,1900,CHF,BB+,,576,4,,,,,53389765193157,,,60701380637249,,false,VTB14,,,,,940,940,
81037922583222,1,simpleBond,5.375 Republik Ungarn 23-33,5.375 Republik Ungarn 23-33,129477741,EUR,1000.0,,Ungarn,,P1Y,,,false,fixedinterest,false,2033-09-12,2024-09-12,6.7856416977,5.375,,,,,100.0,percentageprice,0.01,,,XS2680932907,129477741,,,1150,EUR,BBB-,,474,186,,,4.6996577197,6.4810543277,54055068579565,3,,60701380637249,,false,,,,,,940,940,8
81540957182906,1,simpleBond,10 Petroleos Mexicanos PEMEX 23-33,10 Petroleos Mexicanos PEMEX 23-33,130064552,USD,1000.0,,PEMEX,,P6M,,,false,fixedinterest,false,2033-02-07,2025-02-07,5.4586228664,10.0,,,,,100.0,percentageprice,0.01,,,US71654QDP46,130064552,,,1300,USD,BBB,,628,186,,,10.2598192619,4.9506909252,54055068979593,,,60641431481455,,false,PEMX5666477,,,,,940,940,
77843459244683,1,simpleBond,0.75 Kred Wiederaufbau KFW 21-27,0.75 Kred Wiederaufbau KFW 21-27,111691853,GBP,1000.0,,Kred Wiederaufbau,,P1Y,,,false,fixedinterest,false,2027-12-07,2024-12-07,2.5820401061,0.75,,,,,100.0,percentageprice,0.01,,,XS2345876333,111691853,,,1900,GBP,AAA,,44,186,,,3.9059051718,2.4849791759,54055069379617,3,,60641431481455,,false,,,,,,930,930,8
78628830945760,1,simpleBond,3.25 Landw Rentenbank 17-28,3.25 Landw Rentenbank 17-28,38262063,AUD,10000.0,,Landw Rentenbank,,P6M,,,false,fixedinterest,false,2028-04-12,2025-04-12,2.8352910235,3.25,,,,,100.0,percentageprice,0.01,,,AU3CB0246999,38262063,,,1900,AUD,AAA,,44,405,,,3.6493357691,2.7354647307,54055070079674,3,,60641431481455,,false,,,,,,930,930,8
81393375932844,1,simpleBond,3.125 Kreditanstalt Wiederaufbau 22-25,3.125 Kreditanstalt Wiederaufbau 22-25,119966334,USD,1000.0,,Kred Wiederaufbau,,P6M,,,false,fixedinterest,false,2025-06-10,2024-12-10,0.1111111111,3.125,,,,,100.0,percentageprice,0.01,,,US500769JU96,119966334,,,1900,USD,AAA,,44,186,,,4.5159754029,0.1063101699,54055068979593,3,,60641431481455,,false,,,,,,930,930,8
